Mornington Crescent,51.534362,-0.13873
Mortlake,51.468168,-0.267189
Motspur Park,51.39532,-0.239425
Mottingham,51.439825,0.050339
Mudchute,51.491236,-0.014946
Neasden,51.554628,-0.250101
New Addington,51.342591,-0.017369
New Barnet,51.648537,-0.172955
New Beckenham,51.416706,-0.035291
New Cross,51.476429,-0.032264
New Cross Gate,51.475265,-0.039515
New Eltham,51.437691,0.070459
New Malden,51.403556,-0.256204
New Southgate,51.614094,-0.142995
Newbury Park,51.575638,0.090318
Norbiton,51.411909,-0.284186
Norbury,51.411189,-0.122785
North Acton,51.523432,-0.259715
North Dulwich,51.454482,-0.087904
North Ealing,51.517622,-0.288979
North Greenwich,51.500255,0.003601
North Harrow,51.584631,-0.362619
North Sheen,51.46542,-0.286383
North Wembley,51.562396,-0.303934
Northfields,51.500492,-0.31505
Northolt,51.548213,-0.368426
Northolt Park,51.557619,-0.35942
Northwick Park,51.578509,-0.318185
Northwood,51.611214,-0.423823
Northwood Hills,51.600803,-0.409297
Norwood Junction,51.396954,-0.075195
Notting Hill Gate,51.509375,-0.195907
Nunhead,51.46658,-0.053665
Oakleigh Park,51.637676,-0.166181
Oakwood,51.647638,-0.131839
Ockendon,51.52199,0.290498
Old Street,51.525581,-0.087609
Orpington,51.37352,0.089043
Osterley,51.481217,-0.352082
Oval,51.481413,-0.113307
Oxford Circus,51.515223,-0.140822
Paddington,51.515394,-0.175722
Palmers Green,51.618787,-0.110258
Park Royal,51.526834,-0.284915
Parsons Green,51.47496,-0.20111
Peckham Rye,51.469511,-0.069969
Penge East,51.419975,-0.054481
Penge West,51.418063,-0.060631
Perivale,51.536342,-0.323056
Petts Wood,51.388599,0.074494
Phipps Bridge,51.403377,-0.182282
Piccadilly Circus,51.509697,-0.133697
Pimlico,51.489553,-0.133094
Pinner,51.592362,-0.381209
Plaistow,51.531288,0.017795
Plumstead,51.489792,0.084314
Ponders End,51.642731,-0.034511
Pontoon Dock,51.502216,0.03334
Poplar,51.507588,-0.017261
Preston Road,51.572104,-0.294958
Prince Regent,51.509435,0.033503
Pudding Mill Lane,51.534328,-0.012754
Purfleet,51.481173,0.236789
Purley,51.337364,-0.113599
Purley Oaks,51.346989,-0.098801
Putney,51.460953,-0.216589
Putney Bridge,51.467865,-0.209351
Queens Park,51.534313,-0.204784
Queens Road Peckham,51.474285,-0.057341
Queensbury,51.593883,-0.286317
Queenstown Road,51.474959,-0.147341
Queensway,51.510449,-0.187405
Radlett,51.685413,-0.317973
Rainham,51.51734,0.190706
Ravensbourne,51.41387,-0.006923
Ravenscourt Park,51.494068,-0.235955
Rayners Lane,51.575397,-0.371046
